,words,ner_c,ner_f
701,"['And', 'I', 'do', 'hereby', 'also', 'give', 'Notice', ',', 'that', 'such', 'Meeting', 'will', 'be', 'held', 'at', 'the', 'Church', ',', 'in', 'the', 'said', 'Parish', ',', 'on', 'Fa', 'id', 'av', ',', 'the', 'Seventeenth', 'day', 'of', 'Aouust', 'next', ',', 'at', 'the', 'hour', 'of', 'Eleven', 'in', 'the', 'Forenoon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
702,"['Given', 'under', 'my', 'hand', 'this', 'twentieth', 'day', 'of', 'July', ',', '1838', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
703,"['FREELAND', 'FILIATEH', ',', 'Agent', 'for', 'the', 'Reverend', 'WILLIAM', 'BOND', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
704,"['POOLE', 'AND', 'ITS', 'PROSPECTS', '.']","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
705,"['The', 'enthusiastic', 'and', 'unanimous', 'public', 'meeting', 'of', 'Wednesday', 'afternoon', 'last—a', 'report', 'of', 'which', 'appeared', 'in', 'a', 'second', 'edition', 'of', 'our', 'paper—is', 'one', 'more', 'proof', 'that', 'the', 'inhabitants', 'are', 'becoming', 'aware', 'of', 'the', 'necessity', 'of', 'making', 'a', 'determined', 'effort', 'to', 'revive', 'the', 'trade', 'of', 'the', 'town', ',', 'and', 'increase', 'Its', 'commercial', 'prosperity', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
706,"['Ever', 'since', 'the', 'Dorset', 'Central', 'line', 'was', 'projected', 'we', 'have', 'endeavoured', 'to', 'show', 'that', 'its', 'advantages', 'to', 'Poole', 'must', 'be', 'of', 'no', 'ordinary', 'character', ',', 'and', 'we', 'are', 'gratified', 'to', 'find', 'that', 'every', 'argument', 'we', 'have', 'put', 'forth', 'and', 'every', 'idea', 'we', 'have', 'expressed', 'is', 'in', 'a', 'fair', 'way', 'of', 'being', 'adopted', 'and', 'carried', 'out', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
707,"['The', 'able', 'speech', 'of', 'our', 'esteemed', 'representative', ',', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
708,"['Denby', 'Seymour', ',', 'fully', 'and', 'lucidly', 'expounded', 'the', 'exact', 'state', 'of', 'the', 'railway', 'acoommodation', 'of', 'Poole', ',', 'and', 'judging', 'from', 'the', 'applause', 'with', 'which', 'his', 'remarks', 'were', 'greeted', 'as', 'well', 'as', 'those', 'of', 'other', 'speakers', ',', 'there', 'appears', 'every', 'determination', 'on', 'the', 'part', 'of', 'the', 'inhabitants', 'to', 'support', 'the', 'Dorset', 'Central', 'line', ',', 'and', 'thus', 'show', 'that', 'the', 'allegation', 'as', 'to', 'the', 'sufficiency', 'of', 'the', 'present', 'accommodation', 'is', 'incorrect', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
709,"['The', 'Treaty', 'of', 'Commerce', 'between', 'France', 'and', 'England', 'will', 'aid', 'considerably', 'in', 'developing', 'the', 'trade', 'of', 'this', 'port', ',', 'as', 'the', 'Dorset', 'Central', 'line', 'opening', 'up', 'the', 'coal', 'fields', 'of', 'South', 'Wales', 'and', 'as', 'a', 'matter', 'of', 'course', 'make', 'Poole', 'a', 'depot', 'for', 'steam', 'coal', '.']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
710,"['As', 'Mr', '.']","[0, 0, 0]","[0, 0, 0]"
711,"['Robert', '4lade', 'remarked', 'at', 'the', 'meeting', ',', 'it', 'is', 'impossible', 'to', 'estimate', 'the', 'extent', 'of', 'the', 'advantages', 'the', 'treaty', 'will', 'confer', ',', 'but', 'if', 'any', 'line', 'or', 'any', 'port', 'is', 'to', 'be', 'bonefitted', 'the', 'Dorset', 'Central', 'and', 'the', 'port', 'of', 'Poole', 'must', 'be', 'those', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
712,"['This', 'sentiment', 'was', 'fully', 'endorsed', 'by', 'subsequent', 'speakers', ',', 'and', 'we', 'again', 'reiterate', 'it', 'as', 'being', 'founded', 'upon', 'a', 'correct', 'basis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
713,"['We', 'are', 'glad', 'to', 'find', 'that', 'the', 'support', 'I', 'rendered', 'the', 'Dorset', 'Central', 'is', 'of', 'a', 'substantial', 'character', ',', 'no', 'less', 'than', '£', 'lO', ',', 'OOO', 'being', 'subscribed', 'in', 'four', 'days', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
714,"['With', 'such', 'a', 'gratifying', 'prospect', 'before', 'us', ',', 'we', 'think', 'we', 'may', 'safely', 'predict', 'a', 'career', 'of', 'future', 'prosperity', 'for', 'our', 'town', ',', 'and', 'when', 'the', 'line', 'is', 'completed', 'there', 'can', 'be', 'little', 'doubt', 'that', 'the', 'improvement', 'of', 'the', 'harbour', 'will', 'be', 'a', 'matter', 'of', 'course', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
715,"['[', 'Duty', 'Free', ']', '|', 'the', 'Undersigned', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
716,"['FREELAND', 'FILLITER', ',', 'J', '.', '9', 'being', 'the', 'duly', 'authorised', 'Agent', 'of', 'the', 'Reverend', 'WILLIA', 'M', 'BOND', ',', 'Clerk', ',', 'the', 'sole', 'Owner', 'of', 'Tithes', 'within', 'the', 'Parish', 'of', 'TYNEHAM', ',', 'in', 'the', '«', 'ox', '*', 'my', 'of', 'Dorset', ',', 'do', 'by', 'this', 'Notice', 'in', 'writing', 'under', 'ray', 'hand', ',', 'call', 'a', 'PAROCHIAL', 'MEETING', 'of', 'LANIK', '>', 'VV', '’', 'NEKS', 'within', 'the', 'limits', 'of', 'the', 'said', 'Parish', ',', 'for', 'the', 'purpose', 'of', 'making', 'an', 'AGREEMENT', 'for', 'the', 'General', 'COMMUTATION', 'of', 'TITHES', 'witlin', 'the', 'limits', 'ot', 'the', 'said', 'Parish', ',', 'pursuant', 'to', 'the', 'provisions', 'of', 'an', 'Act', 'passed', 'in', 'the', 'sixth', 'and', 'seventh', 'yean', 'of', 'the', 'reign', 'of', 'his', 'late', 'Majesty', ',', 'intituled', '“', 'An', 'Act', 'for', 'the', 'Commutation', 'of', 'Tithes', 'in', 'England', 'and', 'Wales', '.', '’', '*', 'And', 'Ido', 'hereby', 'also', 'give', 'Notice', ',', 'that', 'such', 'Meeting', 'will', 'be', 'held', 'at', 'the', 'Church', ',', 'in', 'the', 'said', 'Pari', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
717,"['«', 'h', ',', 'on', 'Wednesday', ',', 'the', 'Fifteenth', 'day', 'of', 'August', 'next', ',', 'at', 'the', 'hour', 'of', 'Eleven', 'in', 'the', 'Forenoon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
718,"['Given', 'under', 'my', 'hand', 'this', 'twentieth', 'day', 'of', 'July', ',', '1838', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
719,"['FREELAND', 'FILLITER', ',', 'Agent', 'for', 'the', 'Reverend', 'WILLIAM', 'BOND', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
720,"['WEYMOUTH', ':', '—', 'W', '£', 'DN', 'ESDA', 'V', ',', 'April', '4', 'Fashionable', 'Arrivals', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
721,"['—', 'Lady', 'Mulcaster', '.']","[0, 0, 0, 0]","[0, 0, 0, 0]"
722,"['Sir', 'F', '.', 'and', 'Lady', 'Cooper', ',', 'Dr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
723,"['Jcwne', ',', 'Colonel', 'Cleaveley', ',', 'Captains', 'Harvey', ',', 'Scudamore', 'and', 'Alardonuld', ',', 'Kevs', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
724,"['Mr', '.']","[0, 0]","[0, 0]"
725,"['Farquharson', ',', 'Case', ',', 'Gat', 'ter', ',', 'Hammond', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
726,"['Wickham', ',', 'Marinden', ',', 'Mrs', '.']","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
727,"['Wentworth', ',', 'Brooks', ',', 'Sandley', ',', 'Hall', ',', 'Williams', ',', 'Golding', ',', 'Trent', ',', 'Summers', ',', 'Rugby', ',', 'Manington', ',', 'Norm', ',', 'Swetland', ',', 'Mias', 'Floyer', ',', 'Mills', ',', 'Lumiey', ',', 'Hadclilfe', ',', 'Mr', '.', 'and', 'Mrs', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
728,"['Easton', ',', 'George', ',', 'Walton', ',', 'Dudley', ',', 'Bentley', ',', 'Huntley', ',', 'Saunders', ',', 'Young', ',', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
729,"['Morant', ',', 'Barnes', '.']","[0, 0, 0, 0]","[0, 0, 0, 0]"
730,"['Kepton', '.']","[0, 0]","[0, 0]"
731,"['Milsoin', ',', 'Walters', ',', 'Green', ',', 'Stanley', ',', 'Newton', ',', 'Parsons', ',', 'Otway', ',', 'Kirkwood', ',', 'Francis', ',', 'Hallam', ',', 'See', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
732,"['See', '.']","[0, 0]","[0, 0]"
733,"['This', 'day', 'a', 'Meeting', 'of', 'the', 'friends', 'of', 'the', 'Benevolent', 'Society', 'for', 'the', 'Indigent', 'Sick', 'and', 'Aged', 'of', 'Weymouth', 'and', 'Melcombe', 'Regis', ',', 'was', 'held', 'at', 'the', 'Royal', 'Hotel', 'Assembly', 'Rooms', ',', 'for', 'the', 'purpose', 'of', 'auditing', 'the', 'accounts', ',', 'receiving', 'names', 'of', 'new', 'subscribers', ',', '&', 'c', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
734,"['&', 'c', '.', 'which', 'was', 'most', 'respectably', 'anu', 'numerously', 'attended', ',', 'From', 'the', 'twenty-first', 'Annual', 'Report', ',', 'which', 'is', 'just', 'in', 'circulation', ',', '’', 'it', 'appears', 'that', ',', 'during', 'the', 'late', 'unusually', 'inclement', 'and', 'severe', 'season', ',', 'upwards', 'of', 'one', 'hundred', 'families', 'have', 'had', 'the', 'miseries', 'incident', 'to', 'sickness', 'and', 'old', 'age', 'relieved', ',', 'and', 'the', 'wants', 'of', 'poverty', 'alleviated', 'by', 'the', 'kind', 'and', 'attentive', 'feelings', 'of', 'the', '(', 'ommittee', 'of', 'this', 'excellent', 'society', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
735,"['It', 'is', 'pleasing', 'to', 'record', 'that', 'the', 'funds', 'of', 'the', 'society', 'are', 'improving', ',', 'and', 'we', 'feel', 'peculiar', 'gratification', 'in', 'noticing', ',', 'among', 'the', 'many', 'liberal', 'donations', 'which', 'have', 'been', 'made', 'during', 'the', 'past', 'year', ',', 'that', 'of', '2s', '.', 'from', 'our', 'resffected', 'pastor', ',', 'the', 'Rev', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
736,"['W', '.']","[0, 0]","[0, 0]"
737,"['Brassey', ',', 'from', 'monies', 'placed', 'at', 'his', 'disposal', 'for', 'charitable', 'purposes', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
738,"['Such', 'examples', 'are', 'above', 'comment', '.']","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
739,"['Nottington', '.']","[1, 0]","[1, 0]"
740,"['—', 'The', 'delightful', 'weather', 'we', 'are', 'now', 'enjoying', 'materially', 'enhances', 'our', 'scenic', 'attractions', ';', 'and', 'the', 'forwardness', 'of', 'all', 'the', 'vegetable', 'productions', 'of', 'nature', 'in', 'this', 'locality', 'fully', 'and', 'convincingly', 'indicate', 'the', 'advantages', 'that', 'are', 'here', 'offered', 'in', 'point', 'of', 'climate', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
741,"['The', 'spring', 'fiowers', 'have', 'been', 'in', 'bloom', 'with', 'us', 'for', 'some', 'time', ',', 'and', 'the', 'hedges', 'are', 'tapidiy', 'giving', 'token', 'of', 'that', 'verdure', 'that', 'w', ';', 'L', 'very', 'shortly', 'clothe', 'them', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
742,"['POOLE', '.']","[1, 0]","[1, 0]"
743,"['—', 'WEDNESDAY', ',', 'June', '22', 'The', 'Virginia', ',', 'Ames', 'master', ',', 'from', 'Jersey', ',', 'was', 'yesterday', 'morning', 'seized', 'by', 'ihe', 'Custom', 'House', 'Officers', 'of', 'this', 'port', ',', 'for', 'having', 'on', 'board', 'a', 'quantity', 'of', 'tobacco', ',', 'silks', ',', 'satins', ',', 'and', 'other', 'contraband', 'goods', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
744,"['The', 'master', 'and', 'two', 'men', 'were', 'also', 'taken', ',', 'and', 'have', 'undergone', 'an', 'examination', 'before', 'the', 'Officers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
745,"['Saturday', 'being', 'the', 'anniversary', 'of', 'the', 'victory', 'of', 'Waterloo', ',', 'our', 'town', 'was', 'enlivened', 'by', 'the', 'ringing', 'of', 'bells', ',', 'display', 'of', 'colours', ',', '&', 'c', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
746,"['An', 'attempt', 'was', 'made', 'on', 'Friday', 'night', 'last', 'to', 'break', 'into', 'the', 'house', 'of', 'Mr', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
747,"['Wm', '.']","[0, 0]","[0, 0]"
748,"['Baker', ',', 'tailor', ',', 'of', 'this', 'town', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
749,"['The', 'door', 'was', 'forced', 'partly', 'open', ';', 'hut', 'a', 'guard-chain', 'prevented', 'the', 'villains', 'from', 'effecting', 'an', 'entrance', ';', 'and', 'the', 'servant', 'girl', 'being', 'disturbed', ',', 'they', 'were', 'obliged', 'to', 'decamp', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
750,"['Custom', 'House', ',', 'June', '22', '.']","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
751,"['—', 'Arrived', ':', 'Rose', ',', 'Iliscock', ';', 'Amy', ',', 'Hampton', ';', 'Eunuch', ',', 'Williams', ';', 'Venus', ',', 'Harvey', ',', 'from', 'London—Thomas', 'and', 'Elizabeth', ',', 'Barnett', ';', 'Mary', ',', 'Oeverell', '.', 'from', 'Southampton—Nautilus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
