,words,ner_c,ner_f
266,"['In', 'both', 'there', 'are', 'elaborate', 'accusations', 'which', 'give', 'occasion', 'for', 'rhetorical', 'display', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,"['But', 'the', 'Coloneus', 'moves', 'deeper', 'questionings', ',', 'and', ',', 'as', 'already', 'said', ',', 'the', 'Ajax', 'comprises', 'the', 'struggle', 'and', 'the', 'reconcilement', 'in', 'successive', 'acts', ',', 'while', 'the', 'Oedipus', 'at', 'Colonus', 'is', 'wholly', ',', 'like', 'the', 'Philoctetes', ',', 'a', 'drama', 'of', 'reconciliation', '.']","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]","[0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0]"
268,"['7', '.', 'The', 'rhetorical', 'tendency', 'which', 'is', 'so', 'conspicuous', 'in', 'the', 'latter', 'part', 'of', 'the', 'Ajax', 'no', 'doubt', 'arises', 'from', 'the', 'situation', ',', 'but', 'it', 'is', 'less', 'under', 'the', 'control', 'of', 'dramatic', 'feeling', 'than', 'in', 'the', 'altercation', 'between', 'Creon', 'and', 'Haemon', 'or', 'the', 'Watchman', 'in', 'the', 'Antigone', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 0, 17, 0]"
269,"['The', 'στιχομυθίαι', 'especially', ',', 'and', 'the', 'antiphonal', 'dialogue', 'in', '1142', '-', '1162', ',', 'have', ',', 'in', 'this', 'respect', ',', 'a', 'certain', 'crudeness', 'that', 'does', 'not', 'recur', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
270,"['Still', ',', 'hardly', 'a', 'line', 'is', 'entirely', 'without', 'point', 'and', 'movement', ',', 'and', 'there', 'is', 'nothing', 'to', 'remind', 'us', 'of', 'the', 'occasional', 'ἀδολεσχία', 'of', 'Euripides', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
271,"['8', '.', 'The', 'two', '‘acts', ',', '’', 'of', 'which', 'the', 'Ajax', 'consists', ',', 'are', 'divided', 'by', 'a', 'change', 'of', 'scene', ',', 'and', 'by', 'the', 'exit', 'and', 're', '-', 'entrance', ',', 'or', 'ἐπιπάροδος', ',', 'of', 'the', 'chorus', '2', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
272,"['In', 'this', 'there', 'is', 'a', 'reminiscence', 'of', 'Aeschylean', 'boldness', ';', 'indeed', ',', 'it', 'is', 'doubtful', 'whether', 'anything', 'in', 'the', 'extant', 'plays', 'of', 'Aeschylus', 'involves', 'such', 'a', 'deliberate', 'departure', 'from', 'established', 'usage', 'as', 'the', 'last', 'speech', 'of', 'Ajax', 'made', 'in', 'the', 'absence', 'of', 'the', 'chorus', ',', 'and', 'his', 'suicide', 'in', 'the', 'sight', 'of', 'the', 'spectators', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
273,"['That', 'this', 'was', 'the', 'result', 'of', 'artistic', 'contrivance', 'has', 'been', 'already', 'seen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
274,"['The', 'desired', 'effect', 'could', 'not', 'otherwise', 'have', 'been', 'produced', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,"['The', 'spectator', 'could', 'not', 'have', 'known', 'all', ',', 'and', 'would', 'have', 'imagined', 'something', 'behind', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
276,"['The', 'action', ',', 'if', 'solitary', ',', 'could', 'not', 'be', 'reported', ',', 'and', 'it', 'must', 'be', 'solitary', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
277,"['But', 'it', 'may', 'fairly', 'be', 'questioned', 'whether', 'Sophocles', 'would', 'have', 'ventured', 'upon', 'this', 'arrangement', ',', 'if', 'when', 'he', 'composed', 'the', 'Ajax', 'the', 'taste', 'of', 'the', 'Athenians', 'for', 'unity', 'of', 'effect', 'had', 'been', 'as', 'completely', 'formed', 'as', 'it', 'was', 'when', 'he', 'produced', 'the', 'Oedipus', 'Tyrannus', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0]"
278,"['9', '.', 'The', 'fortunes', 'of', 'the', 'Aeacidae', 'were', 'often', 'made', 'the', 'subject', 'of', 'tragedy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
279,"['Sophocles', 'wrote', 'a', '¢', 'Peleus', ',', '’', 'a', '‘', 'Teucer', ',', '’', 'and', 'a', '‘', 'Eurysaces', '.', '’']","[1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 0, 17, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 17, 0, 0]"
280,"['Amongst', 'the', 'lost', 'plays', 'of', 'Aeschylus', 'the', '“', 'Ὅπλων', 'κρίσις', ',', 'the', 'Θρῆσσαι', ',', 'and', 'the', 'Σαλαμίνιοι', 'turned', 'on', 'the', 'fall', 'of', 'Ajax', ',', 'and', 'may', 'have', 'formed', 'a', 'trilogy', '.']","[0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 17, 18, 18, 0, 0, 17, 0, 0, 0, 17, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0]"
281,"['Euripides', 'had', 'a', 'Peleus', ';', 'and', 'of', 'minor', 'dramatists', ',', 'Theodectes', 'and', 'Astydamas', 'treated', 'the', 'subject', 'of', 'Ajax', ',', 'Ion', 'and', 'Nicomachus', 'that', 'of', 'Teucer', '.', '(', 'Nauck', ',', 'Zragicorum', 'Graecorum', 'Fragmenta', '.', ')']","[1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 4, 4, 0, 0]","[1, 0, 0, 17, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 19, 0, 1, 0, 1, 0, 0, 19, 0, 0, 7, 0, 25, 26, 26, 0, 0]"
282,"['ro', '.', 'Language', 'and', 'metre', '.', 'i']","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
283,"['a', '.', 'The', 'style', 'of', 'the', 'Ajax', 'is', 'characterized', 'by', 'an', 'epic', 'fulness', ',', 'and']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0]"
284,"['has', 'many', 'reminiscences', 'of', 'the', 'epic', 'diction', '.']","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]"
285,"['The', 'tone', 'of', '1', ']', '.', 'ro40', '-', '1315', ',', 'which', ',', 'to', 'a', 'modern', 'reader', 'contrasts', 'unfavourably', 'with', 'the', 'elevation', 'of', 'the', 'former', 'part', 'of', 'the', 'play', ',', 'afforded', 'the', 'spectator', 'a', 'necessary', 'relief', 'after', 'long', 'continued', 'tension', ',', 'and', 'gave', 'rise', 'to', 'a', 'new', 'interest', ',', 'which', 'to', 'the', 'ordinary', 'Greek', 'mind', 'was', 'at', 'least', 'as', 'absorbing', 'as', 'the', 'representation', 'of', 'individual', 'feeling', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
286,"['But', 'it', 'must', 'be', 'admitted', 'that', 'this', 'form', 'of', 'drama', ',', 'in', 'which', 'the', 'level', 'place', ',', 'or', 'period', 'of', 'suspense', ',', 'comes', 'between', 'the', 'peripeteia', 'and', 'the', 'catastrophe', ',', 'is', 'less', 'perfect', 'than', 'the', 'gradual', 'subsidence', 'of', 'emotion', 'that', 'has', 'been', 'wrought', 'up', 'to', 'the', 'height', ',', 'as', 'in', 'the', 'Oedipus', 'Tyrannus', 'and', 'the', 'Trachiniae', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 17, 0]"
287,"['5', '.', 'The', 'disturbed', 'and', 'conflicting', 'feelings', 'which', 'are', 'present', 'in', 'the', 'several', 'crises', 'of', 'this', 'drama', ',', 'are', 'reflected', 'in', 'the', 'large', 'proportion', 'which', 'it', 'contains', 'of', 'syncopated', 'or', 'antispastic', 'rhythms', ',', 'such', 'as', 'the', 'dochmiac', ',', 'cretic', ',', 'and', 'choriambic', ',', 'and', 'also', 'by', 'the', 'tendency', 'to', 'accumulate', 'long', 'syllables', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
288,"['Pure', 'glyconics', ',', 'on', 'the', 'other', 'hand', ',', 'are', 'less', 'prevalent', 'than', ',', 'for', 'example', ',', 'in', 'the', 'Antigone', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0]"
289,"['The', 'occasional', 'introduction', 'of', 'dactyls', 'assists', 'the', 'Epic', 'colouring', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
290,"['The', 'senarii', 'are', 'extremely', 'regular', ',', 'with', 'a', 'few', 'marked', 'exceptions', ',', 'which', 'are', 'explained', 'in', 'the', 'notes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
291,"['The', 'number', 'of', '‘light', 'endings', '’', 'is', 'smaller', 'than', 'in', 'the', 'Antigone', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0]"
292,"['The', 'anapaests', 'are', 'of', 'the', '‘marching', '’', 'kind', ',', 'accompanying', 'regular', 'movements', 'in', 'the', 'orchestra', 'or', 'on', 'the', 'proscenium', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
293,"['There', 'are', 'no', '‘Jament', '-', 'anapaests', '’', 'as', 'in', 'the', 'EL', ',', 'O', '.', 'T', '.', ',', 'Trach', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 4, 4, 4, 0, 3, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 17, 18, 18, 18, 0, 17, 18]"
294,"['In', '11', '.', '866~960', ',', 'the', 'choreutae', 'of', 'each', 'semi', '-', 'chorus', 'speak', 'or', 'chant', 'one', 'by', 'one', ',', 'except', 'in', 'll', '.', '879', '-', '90', ',', '925', '-', '36', ',', 'where', 'several', 'voices', 'may', 'have', 'joined', '.']","[0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0]"
295,"['11', '.', 'State', 'of', 'the', 'Text', '.', 'Although', 'the', 'MSS', '.', 'of', 'the', 'Ajax', 'are', 'more', 'numerous', 'than', 'those', 'of', 'any', 'of', 'the', 'other', 'plays', ',', 'the', 'important', 'variations', 'of', 'reading', 'are', 'extremely', 'few', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
296,"['Still', 'there', 'are', 'not', 'wanting', 'traces', 'of', 'a', 'tradition', 'anterior', 'to', 'L', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
297,"['The', 'most', 'distinct', 'proof', 'of', 'this', ',', 'so', 'far', 'as', 'the', 'MSS', '.', 'are', 'concerned', ',', 'is', 'in', '1', '.', '1011', ',', 'where', 'see', 'notes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0]"
298,"['The', 'right', 'reading', 'of', '1', '.', '330', 'is', 'found', 'only', 'in', 'Stobaeus', '.']","[0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 15, 0]"
299,"['But', 'we', 'have', 'no', 'means', 'of', 'removing', 'the', 'manifest', 'corruption', 'of', 'both', 'sense', 'and', 'metre', 'in', 'I', '.', '406', ',', '4', ',', '6o1', ',', '2', '.', '-']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 5, 6, 6, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 0, 5, 6, 6, 0, 0]"
300,"['1', '-', '3', '.', 'Athena', ""'"", 's', 'eye', 'is', 'ever', 'on', 'Odysseus', ',', 'and', 'she', 'is', 'now', 'come', 'from', 'Olympus', 'to', 'succour', 'him', ',', 'Infra', '1', ',', '36', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 5, 6, 6, 0]","[0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 5, 6, 6, 0]"
301,"['del', 'μὲν', '.', '.', '.', 'καὶ', 'viv', ']', 'The', 'structure', 'is', 'paratactic', ';', 'i', '.', 'e', '.', '‘As', 'I', 'have', 'ever', 'seen', 'thee', '.', '.', '.', 'so', 'now', 'I', 'see', 'thee', '.', '.', '.', '’', 'Essay', 'on', 'Language', ',', '§', '36', '.', 'p', '.', '68', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 5, 6, 6, 6, 6, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 22, 0, 5, 6, 6, 6, 6, 6, 0]"
302,"['2', '.', '(', '1', ')', '‘In', 'quest', 'to', 'snatch', 'some', 'exploit', 'on', 'a', 'foe', ',', '’', 'i', '.', 'e', '.', 'seeking', 'to', 'effect', 'some', 'surprise', 'against', 'a', 'foe', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
303,"['Or', ',', '(', '2', ')', '¢', 'Seeking', 'to', 'foil', '(', 'or', 'detect', ')', 'some', 'enemy', ""'"", 's', 'attempt', '.', '”']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304,"['The', 'latter', '(', '2', ')', 'is', 'simpler', ',', 'and', 'πεῖρα', 'is', 'used', 'of', 'the', 'attempt', 'of', 'Ajax', ',', 'infr', '.', '290', ',', '1057', ';', 'but', 'the', 'former', '(', '1', ')', 'is', 'on', 'the', 'whole', 'more', 'probable', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
305,"['For', 'Athena', 'does', 'not', 'profess', 'to', 'know', 'the', 'circumstances', 'until', '1', '.', '36', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]"
306,"['She', 'asks', 'for', 'information,', 'and', 'only', 'assumes', ',', 'what', 'is', 'evident,', 'that', 'Odysseus', 'is', 'engaged', 'in', 'some', 'hostile', 'adventure', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0]"
307,"['This', 'aspect', 'of', 'his', 'character', 'appears', 'in', 'the', 'tenth', 'Iliad', '.', 'Cp', '.', 'infr', '.', '18', ',', 'ἐπέγνως', 'εὖ', 'μ', '’', 'ἐπ᾽', 'ἀνδρὶ', 'δυσμεν', 'εἴ', '|', 'βάσιν', 'κυκλοῦντ᾽', '.']","[0, 0, 0, 0, 0, 0, 0, 5, 6, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 5, 6, 17, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
308,"['ἁρπάσαι', '1s', 'to', 'seize', ',', 'i', '.', 'e', '.', '‘to', 'effect', 'suddenly', '.', '”']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
309,"['Onpdpevov', 'introduces', 'the', 'image', 'of', 'the', 'huntsman', 'continued', 'in', '1', ',', '5', ',', 'and', 'combined', 'with', 'that', 'of', 'the', 'hound', '1η', '11', ',', '7', ',', '8', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 5, 0]"
310,"['ἅρπάσαν', 'θηρώμενον', 'is', 'substituted', 'for', 'πειρώμενον', ',', 'so', 'as', 'to', 'convey', 'the', 'notion', 'of', 'surprise', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
311,"['ἁρπάσαι', 'is', 'an', 'epexegetic', 'infinitive', ',', 'after', 'which', 'the', 'accusative', 'πεῖραν', 'is', 'to', 'be', 'resumed', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
312,"['The', 'meaning', 'of', 'ἁρπάσαι', 'in', '(', '2', ')', 'supr', '.', 'viz', '.', '*', 'to', 'arrest', '’', 'is', 'less', 'natural', 'than', 'that', 'given', 'in', '(', '1', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
313,"['3', '.', 'σκηναῖς', ')', 'The', 'κλισίαι', 'of', 'the', 'Homeric', 'hero', '.', 'Cp', '.', 'infr', '.', '192', '-', '3', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0]"
314,"['.', 'ἔνθα', '.', '.', '.', 'ἔχει', ']', 'Il', '.', '11', '.', '%', ',', '8', ';', 'Eur', '.', 'I', 'A', '.', '292', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 6, 6, 6, 6, 0, 1, 2, 3, 4, 4, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 6, 6, 6, 6, 0, 1, 2, 17, 18, 18, 5, 0]"
315,"['This', 'position', 'of', 'Ajax', '’', 'tent', 'enables', 'him', 'the', 'more', 'easily', 'to', 'steal', 'forth', 'unobserved', 'at', 'last', ',', 'infr', '.', '6go', 'ff', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6]","[0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6]"
