,words,ner_c,ner_f
345,"['tapahtumanjohdosta', 'protestin', 'niin', 'hyvin', 'Venäjällä', 'kuin', 'Haminassa', '-', 'kin', '.']","[0, 0, 0, 0, 5, 0, 5, 6, 6, 0]","[0, 0, 0, 0, 5, 0, 5, 6, 6, 0]"
346,"['—', 'Siirtolaisuus', '.', 'Hangon', 'mais', '-', 'traatista', 'on', 'viime', 'syyskuun', 'kuluessa', 'an', '-', 'nettu', 'passeja', 'ulkomaille', '104', 'suomalai', '-', 'selle', 'siirtolaiselle', '.', 'Näistä', 'oli', 'miehiä', '44', ',', 'vaimoja', '44', 'ja', '16', 'lasta', '.', 'Yksikään', 'näistä', 'siirtolaisista', 'ei', 'ollut', 'kotoisin', 'Uudenmaan', 'läänistä', '.']","[0, 0, 0, 3, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","[0, 0, 0, 3, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]"
347,"['—', 'Boren', 'pelastus', '.', 'Bore', 'seisoo', 'nyt', 'kölillään', 'pohjassa', 'Gräskön', 'luona', ',', 'mutta', 'tulee', 'kohdakkoin', 'taas', 'nos', '-', 'tettavaksi', 'sekä', 'siirrettäväksi', 'lähemmäksi', 'rantaa', '.', 'Noin', 'kuukauden', 'kuluttua', 'arvel', '-', 'laan', 'saatavan', 'kansi', 'kohoamaan', 'veden', '-', 'pinnan', 'yläpuolelle', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
348,"['—', 'Sanomalehdet', 'Aamuleh', '-', 'den', 'toimituksesta', 'eroaa', 'tulevassa', 'kuussa', 'ylioppilas', 'V', '.', 'F', '.', 'Ilmoni', ',', 'liittyäkseen', 'sen', 'jälkeen', 'Porissa', 'ilmestyvän', 'Kansalaisen', 'toimitukseen', ',', 'johon', 'hra', 'l', '.', 'on', 'aikaisem', '-', 'minkin', 'kuulunut', ',', 'kertoo', 'Aamul', '.', '—', 'Aikakauslehdet', '.', 'Siipi', '-', 'karjanhoito', '-', 'lehti', 'ilmestyy', 'ensi', 'vuonna', ',', 'joka', 'lehdellä', 'on', '5:s', ',', 'samalla', 'toimituksella', 'ja', 'samansuuntaisena', 'kuin', 'tähänkin', 'asti', '.', 'Lehti', 'ilmestyy', 'kuten', 'ennenkin', 'kunkin', 'kuun', '15', 'pnä', '.']","[0, 0, 7, 8, 7, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 7, 8, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 7, 8, 7, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 7, 8, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349,"['8', 'Miksikä', 'he', 'näin', 'ovat', 'tuomitut', ',', 'sen', 'voisin', 'myöskin', 'sinulle', 'sanoa', ',', 'mutta', 'on', 'olemassa', ',', 'merkillistä', 'kyllä', ',', 'kirjailijoita', ',', 'jotka', 'eivät', 'puhu', 'julki', 'kaikkea', ',', 'mitä', 'tie', '-', 'tävät', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350,"['W', '.', 'H', '.', 'Wickström', '.']","[1, 2, 2, 2, 2, 0]","[9, 10, 10, 10, 10, 0]"
351,"['(', 'Suomennos', ')', '.']","[0, 0, 0, 0]","[0, 0, 0, 0]"
352,"['Kirjailijain', 'kiusa', '.']","[0, 0, 0]","[0, 0, 0]"
353,"['Kun', 'näkee', 'jonkun', 'uuden', 'nimi', '-', 'merkin', 'arvostelevan', 'jotakin', 'suo', '-', 'menkielistä', 'teosta', 'voi', 'olla', ',', 'jo', 'en', '-', 'nen', 'arvostelun', 'lukemista', ',', 'melkein', 'varma', 'siitä', ',', 'että', 'hän', 'tekee', 'anka', '-', 'ramman', 'tai', 'lieveämmän', 'muistu', '-', 'tuksen', '„', 'epäjohdonmukaisuudesta', 'oikeinkirjoituksessa', '“', ',', 'mikäli', '„', 'i', '“', '-', 'kirjaimen', 'käyttämiseen', 'tulee', 'sel', '-', 'laisissa', 'sanoissa', 'kuin', '„', 'keho', '(', 'i', ')', 'ttaa', '“', ',', '„', 'ero', '(', 'i', ')', 'ttaa', '“', 'j', '.', 'n', '.', 'e', '.', 'Hän', 'tekee', 'sen', ',', 'oli', 'kirjantekijä', 'kuka', 'tahansa', ',', 'ja', 'luettelee', 'tavallisesti', 'pitkän', 'jonon', 'tuota', 'epäjohdonmukaisuutta', 'to', '-', 'dellakin', 'osoittavia', 'esimerkkejä', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
354,"['Jos', 'tuo', 'nuori', 'arvostelija', 'vielä', 'äs', '-', 'ken', 'on', 'suorittanut', 'ylioppilas', '-', 'tai', 'maisteritutkinnon', 'ja', 'hänellä', 'siis', 'kieliopin', 'määräykset', 'vielä', 'ovat', 'tuoreessa', 'muistissa', ',', 'luettelee', 'hän', 'lisäksi', 'joukon', 'kieliopillisia', 'sään', '-', 'töjä', ',', 'että', 'esim', '.', 'pitää', 'kirjoittaa', '„', 'i:llä', '“', 'jos', 'kolmitavuiset', 'verbit', ',', 'joiden', 'toisessa', 'tavussa', 'on', '„', 'o', '“', ',', 'ovat', 'selviä', 'johdannaisia', 'a', '-', 'loppui', '-', 'sista', 'nominatiiveistä', ',', 'muussa', 'ta', '-', 'pauksessa', 'ei', ',', 'j', '.', 'n', '.', 'e', '.', 'Tämä', 'tekee', 'arvostelun', 'lukijaan', 'erinomaisen', 'perinpohjaisuuden', 'ja', 'tarkkuuden', 'vaikutuksen', ',', 'nuori', 'arvostelija', 'nou', '-', 'see', 'heti', 'jommoiseenkin', 'arvoon', 'ja', 'kunniaan', 'hänen', 'silmissään', 'ja', 'toi', '-', 'sakseen', 'kirjantekijän', 'merkitys', 'alenee', 'koko', 'joukon', ',', 'jopa', 'lukija', '-', 'kin', 'aivan', 'suuttuu', ',', 'kun', 'tuo', 'kir', '-', 'jailija', 'yksin', 'kielellisen', 'asunsakin', 'puolesta', 'voi', 'olla', 'noin', 'ihmeen', '„', 'huolimaton', 'ja', 'höplä', '“', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
355,"['Vanhempain', 'arvostelijain', 'ar', '-', 'vosteluissa', 'tätä', 'muistutusta', 'epä', '-', 'johdonmukaisuudesta', 'enää', 'har', '-', 'voin', 'tapaa', '.', 'Se', 'on', 'jo', 'heille', 'voi', '-', 'tettu', 'kanta', '.', 'Ja', 'he', 'ovat', 'useim', '-', 'missa', 'tapauksissa', 'itse', 'jo', 'siksiver', '-', 'ran', 'joutuneet', 'kynää', 'käyttämään', ',', 'että', 'huomaavat', ',', 'mistä', 'tuo', 'epä', '-', 'johdonmukaisuus', 'oikeastaan', 'riip', '-', 'puu', 'ja', 'mikä', 'siihen', 'on', 'vikana', ';', 'he', 'omasta', 'kokemuksestaan', 'jo', 'tie', '-', 'tävät', ',', 'että', 'tuota', 'epäjoh', '-', 'donmukaisuutta', 'ei', 'voi', 'välttää', ',', 'niinkauan', 'kuin', 'ei', 'ole', 'sovittu', 'luonnol', '-', 'lisemmasta', 'ja', 'oikeam', '-', 'masta', 'oikeinkirjoitus', '-', 'tavasta', 'tässä', 'kohden', 'kuin', 'mi', '-', 'tä', 'nyt', 'vallitsee', '.', 'He', 'eivät', 'voi', 'moittia', 'kirjoittajaa', 'virheestä', ',', 'jo', '-', 'ka', 'johtuu', 'siitä', ',', 'että', 'kirjakielem', '-', 'me', 'tässä', 'kohden', 'on', 'selvää', 'ja', 'tark', '-', 'kaa', 'oikeinkirjoitussääntöä', 'vailla', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
356,"['Viime', 'aikoina', 'ovat', 'kieliniekat', 'oitahtoneet', 'kehittää', 'oikokirjtusta', 'JUHANNUSLEHTI', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
357,"['siihen', 'suuntaan', ',', 'että', 'tuota', '„', 'i', '“', ':tä', 'puheenalaisissa', 'tapauksissa', 'ruvet', '-', 'taisiin', 'entistä', 'enemmän', 'käyttä', '-', 'mään', 'sellaisissakin', 'sanoissa', ',', 'jois', '-', 'sa', 'sitä', 'ei', 'ennen', 'ole', 'kirjakielessä', 'käytetty', 'ja', 'joissa', 'sitä', 'ei', 'koskaan', 'eikä', 'missään', 'paikkakunnassa', 'kan', '-', 'san', 'puheessa', 'käytetä', '.', 'Mutta', 'vil', '-', 'litys', 'ja', 'epäjohdonmukaisuus', 'on', 'siitä', 'kasvanut', 'yhä', 'suuremmaksi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
358,"['Se', 'pehmeiden', 'vokalien', 'paljous', 'kirjakielessämme', 'tuntuu', 'äitelältä', 'ja', 'kumminkaan', 'ei', 'mitään', 'joh', '-', 'donmukaisuutta', 'kirjakielessämme', 'ole', 'saavutettu', ',', 'eipä', 'edes', 'saman', 'tekijän', 'samassa', 'teoksessa', '.', 'Koet', '-', 'taessaan', 'pistää', '„', 'i', '“', ':n', 'sopivaan', 'ja', 'sopimattomaan', 'paikkaan', 'joutuu', 'kirjoittaja', 'itse', 'aivan', 'tuskiinsa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
359,"['Nyt', 'on', 'aivan', 'äsken', 'eräs', 'nuori', 'kielimies', 'tehnyt', 'toisen', ',', 'voisi', 'sa', '-', 'noa', ',', 'päinvastaisen', ',', 'ehdotuksen', 'tä', '-', 'män', 'ikävän', 'ja', 'kirjakieltämme', 'ru', '-', 'mentavan', 'epätietoisuuden', 'ja', 'epä', '-', 'vakaisuuden', 'poistamiseksi', '.', 'Hra', 'Artturi', 'Kannisto', 'on', '„', 'Virittäjässä', '“', 'tätä', 'asiaa', 'valaisevassa', 'kirjoituk', '-', 'sessa', 'käsitellyt', 'ja', 'tehnyt', 'uuden', ',', 'varsin', 'suoran', 'ja', 'selvän', ',', 'joskin', 'verrattain', 'radikaalisen', 'ehdotuk', '-', 'sen', 'puheenalaisen', 'pulman', 'ratkai', '-', 'semiseksi', '.', 'Hänen', 'ehdotustansa', 'ansaitsee', 'epäilemättä', 'kaikkien', 'suomenkielen', 'käyttäjäin', 'miettiä', 'ja', 'harkita', 'ja', '—', 'sanokaamme', 'se', 'jo', 'heti', 'suoraan', '—', 'toivoaksemme', 'tämä', 'harkinta', 'on', 'johtava', 'siihen', ',', 'että', 'hänen', 'ehdotuksensa', 'hyväk', '-', 'sytään', 'ja', 'että', 'sitä', 'käytännössä', 'ruvetaan', 'toteuttamaan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
360,"['Lueteltuaan', 'joukon', 'esimerkke', '-', 'jä', ',', 'jotka', 'osoittavat', 'näihinastisten', 'tekastujen', 'sääntöjen', 'paikkansa', '-', 'pitämättömyyttä', ',', 'lausuu', 'kirjoit', '-', 'taja:', '„', 'Näistä', 'esimerkeistä', 'käynee', 'sel', '-', 'ville', ',', 'että', 'nykyiset', 'säännöt', 'eivät', 'ole', 'onnistuneet', '.', 'Että', 'niiden', 'edustamaa', 'kantaa', 'pidetäänkin', 'jonkinlaisena', 'väli', '-', 'aikaisena', ',', 'josta', 'joskus', 'on', 'siirryttävä', 'suurempaan', 'vakavuuteen', ',', 'se', 'näkyy', 'itse', 'sääntöjen', 'muodosta', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
361,"['—', '—', 'Tällainen', 'välitila', 'ei', 'suinkaan', 'ole', 'tyydyttävä', '.', 'Tahtoisihan', 'jokainen', 'ol', '-', 'la', 'johdonmukainen', 'kirjoituksessaan', 'niinkuin', 'muutenkin', ';', 'epäjohdonmukai', '-', 'suus', ',', 'sehän', 'on', 'pahinta', 'mitä', 'ihmises', '-', 'tä', 'yleensä', 'voi', 'sanoa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
362,"['Mikä', 'nyt', 'neuvoksi', '?', 'Koska', 'kyllin', 'selvää', 'sääntöä', 'ei', 'ole', ',', 'niin', 'se', 'on', 'tehtävä', '.', 'Muuten', 'ei', 'tässä', 'ikinä', 'päästä', 'horjuvaisuudesta', '.', 'Ja', 'valittavissa', 'on', 'kaksi', 'keinoa', '.', 'Jeko', 'kirjoitetaan', '„', 'i', '“', 'kaikkiin', 'näihin', 'ver', '-', 'beihin', 'tai', 'ei', 'kirjoiteta', '„', 'i', '“', ':tä', 'mihin', '-', 'kään', 'näihin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
363,"['“', 'ja', 'valaistuaan', 'vielä', 'kysymystä', 'esimerkeillä', 'sekä', 'punnittuaan', 'kummankin', 'menettelytavan', 'vas', '-', 'takkain', ',', 'johtuu', 'kirjoittaja', 'puo', '-', 'lustamaan', 'i:töntä', 'kirjoi', '-', 'tustapaa', '.', 'Sen', 'hän', 'tekee', 'seu', '-', 'raavista', 'syistä:', '„', '1', ')', 'i:ttömät', 'muodot', 'edustavat', 'ylei', '-', 'sintä', 'ääntämistapaa', '.', 'Yksinpä', 'savo', '-', 'laisia', 'ja', 'karjalaisiakaan', 'ei', 'heidän', 'kotimurteensa', 'enää', 'näytä', 'estävän', 'se', '-', 'kottamasta', 'alkuperäisiä', 'o', '-', 'ja', 'oi', '-', 'tyyp', '-', 'pejä', '.', 'Huomantan', 'vain', 'että', 'usea', 'etevä', 'savolainen', 'kirjailija', 'tässä', 'kohden', 'ei', 'noudata', 'alkuperäisiä', 'suhteita', '.', 'Tämä', 'on', 'hyvin', 'ymmärrettävissä', ',', 'sillä', 'on', '-', 'han', 'o:llinen', 'kirjotustapa', 'paljon', 'lä', '-', 'hempänä', 'heidän', 'kotimurteensa', 'mul', '-', 'jeerattua', 'ääntämistä', 'kuin', 'oi:llinea', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
364,"['2', ')', 'Hyväksyessämme', 'j:ttömät', 'muo', '-', 'dot', 'perustumme', 'kansan', 'kieleen', ';', 'jos', 'hyväksyisimmei:lliset', ',', 'ottasimmesuotta', 'kirjakieleen', 'suuren', 'joukon', 'teennäisiä', 'muotoja', '(', 'sellaisia', 'kuin', 'esim', '.', 'osoittaa', ',', 'ehdoittaa', ',', 'pakoittaa', 'j', '.', 'n', '.', 'e', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
365,"[')', ',', 'muo', '-', 'toja', ',', 'joita', 'ei', 'nykyään', 'ole', 'kansan', '-', 'kielessä', 'eikä', 'todennäköisesti', 'koskaan', 'ole', 'ollutkaan', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
366,"['3', ')', 'Hyväksyessämme', 'i:ttömät', 'muo', '-', 'dot', 'tulemme', 'muuttamaan', 'paljon', 'har', '-', 'vempien', 'sanojen', 'oikeinkirjoitusta', 'kuin', 'toisessa', 'tapauksessa', '.', 'Päättäen', 'esi', '-', 'merkeistä', ',', 'jotka', 'olen', 'kerännyt', ',', 'on', 'sellaisia', 'sanoja', ',', 'joihin', 'Jänneksen', 'säännön', 'mukaan', 'on', 'kirjoitettava', 'oi', ',', 'paljon', 'vähemmän', 'kuin', 'o:llisia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
367,"['4', ')', 'i:ttömät', 'muodot', 'ovat', 'lyhem', '-', 'piä', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
