,words,ner_c,ner_f
1165,"['Bộ', 'Y', 'tế', 'vừa', 'xác', 'nhận', 'bệnh', 'nhân', 'COVID', '-', '19', 'thứ', '33', 'ở', 'Việt', 'Nam', '.']","[13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 9, 10, 0]","[13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 9, 10, 0]"
1166,"['Trong', 'đó', '1', 'ca', 'là', 'người', 'nhà', 'đi', 'chăm', 'sóc', 'bệnh', 'nhân', 'tại', 'Bệnh', 'viện', 'Bạch', 'Mai', ',', '3', 'ca', 'được', 'cách', 'ly', 'ngay', 'sau', 'khi', 'nhập', 'cảnh', 'vào', 'Việt', 'Nam', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0]"
1167,"['Họ', 'được', 'lấy', 'mẫu', 'xét', 'nghiệm', '2', 'lần', 'âm', 'tính', ',', 'kết', 'quả', 'xét', 'nghiệm', 'lần', '3', 'ngày', '1/8', 'của', 'Viện', 'Vệ', 'sinh', 'Dịch', 'tễ', 'Trung', 'ương', 'dương', 'tính', 'với', 'nCoV', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0]"
1168,"['Người', 'này', 'đi', 'công', 'tác', 'tại', 'Paris', 'và', 'về', 'nước', 'ngày', '9/3', '.']","[0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 0]"
1169,"['Bệnh', 'nhân', 'khỏi', 'bệnh', 'phải', 'tuân', 'thủ', 'cách', 'ly', 'sau', 'điều', 'trị', ',', 'các', 'bệnh', 'viện', 'tiếp', 'tục', 'theo', 'sát', 'bệnh', 'nhân', ',', 'giao', 'Trung', 'tâm', 'kiểm', 'soát', 'bệnh', 'tật', 'các', 'địa', 'phương', 'theo', 'dõi', 'và', 'xét', 'nghiệm', 'lại', ',', 'nếu', 'cần', 'thiết', 'phải', 'xét', 'nghiệm', 'tại', 'labo', 'tham', 'chiếu', 'để', 'khẳng', 'định', 'kết', 'quả', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1170,"['Ca', 'nghi', 'nhiễm', 'sáng', '17/8', ',', 'đến', 'chiều', 'cùng', 'ngày', 'đã', 'được', 'Bộ', 'Y', 'tế', 'ghi', 'nhận', 'là', '""', 'bệnh', 'nhân', '969', '""', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
1171,"['Ngày', '3/3', ',', 'kết', 'quả', 'cho', 'thấy', 'ông', 'và', 'vợ', 'đều', 'dương', 'tính', 'với', 'nCoV', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1172,"['18h', 'ngày', '24/4', ',', 'Bộ', 'Y', 'tế', 'ghi', 'nhận', 'thêm', 'hai', 'ca', 'dương', 'tính', 'nCoV', ',', 'đều', 'là', 'du', 'học', 'sinh', 'về', 'từ', 'Nhật', 'Bản', 'và', 'cách', 'ly', 'tập', 'trung', 'ngay', '.']","[0, 0, 3, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 3, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0]"
1173,"['Hôm', 'qua', ',', 'hai', 'ca', 'tử', 'vong', 'là', '""', 'bệnh', 'nhân', '428', '""', ',', 'do', 'nhồi', 'máu', 'cơ', 'tim', 'trên', 'bệnh', 'lý', 'nền', 'và', 'Covid', '-', '19', ';', '""', 'bệnh', 'nhân', '437', '""', 'do', 'sốc', 'nhiễm', 'trùng', 'trên', 'nền', 'bệnh', 'lý', 'nặng', 'và', 'Covid', '-', '19', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 17, 18, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 17, 18, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1174,"['Trong', 'đó', '""', 'bệnh', 'nhân', '416', '""', 'chạy', 'ECMO', 'sau', '3', 'ngày', 'các', 'chỉ', 'số', 'đã', 'cải', 'thiện', ',', 'khả', 'năng', 'cai', 'ECMO', 'trong', 'những', 'ngày', 'tới', '.', '""', 'Bệnh', 'nhân', '418', '""', 'tiền', 'sử', 'mắc', 'nhiều', 'bệnh', 'nền', ',', 'trường', 'hợp', 'này', 'tiếp', 'tục', 'được', 'theo', 'dõi', ',', 'chưa', 'có', 'chỉ', 'định', 'ECMO', '.']","[0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1175,"['Ông', 'Tùng', 'cho', 'biết', 'theo', 'thông', 'tin', 'từ', 'Bộ', 'Y', 'tế', ',', 'các', 'trường', 'hợp', 'liên', 'quan', 'đến', 'bệnh', 'nhân', 'thứ', '21', 'hiện', 'đang', 'được', 'theo', 'dõi', ',', 'xét', 'nghiệm', 'và', 'đã', 'có', 'kết', 'quả', 'âm', 'tính', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1176,"['Đối', 'với', 'Bệnh', 'viện', 'Đa', 'khoa', 'TP', 'Quảng', 'Ngãi', '(', 'nơi', 'bệnh', 'nhân', 'đến', 'khám', 'và', 'phát', 'hiện', 'dương', 'tính', 'với', 'COVID', '-', '19', ')', ',', 'tạm', 'dừng', 'mọi', 'công', 'tác', 'khám', 'chữa', 'bệnh', 'vào', 'ngày', '27', '-', '7', '.']","[0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]","[0, 0, 13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]"
1177,"['Ca', 'bệnh', '934', '(', 'bệnh', 'nhân', '934', ')', ':', 'Nữ', ',', '35', 'tuổi', ',', 'thành', 'phố', 'Hội', 'An', ',', 'Quảng', 'Nam', '(', 'con', 'của', 'bệnh', 'nhân', '774', ',', 'mẹ', 'của', 'bệnh', 'nhân', '842', ')', '.']","[0, 0, 15, 0, 0, 0, 15, 0, 0, 5, 0, 1, 0, 0, 9, 10, 10, 10, 0, 9, 10, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15, 0, 0]","[0, 0, 15, 0, 0, 0, 15, 0, 0, 5, 0, 1, 0, 0, 9, 10, 10, 10, 0, 9, 10, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15, 0, 0]"
1178,"['Bệnh', 'viện', 'không', 'có', 'đủ', 'máy', 'thở', 'cho', 'tất', 'cả', 'bệnh', 'nhân', 'nhiễm', 'nCoV', 'bị', 'suy', 'hô', 'hấp', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0]"
1179,"['Ngay', 'sau', 'khi', 'có', 'kết', 'quả', 'ca', 'bệnh', '133', 'dương', 'tính', 'với', 'virus', 'SARS', '-', 'COV', '-', '2', ',', 'trường', 'hợp', 'này', 'đã', 'được', 'cách', 'ly', ',', 'điều', 'trị', 'tại', 'Bệnh', 'viện', 'Nhiệt', 'đới', 'trung', 'ương', ',', 'cơ', 'sở', 'Kim', 'Chung', '(', 'Hà', 'Nội', ')', 'từ', 'ngày', '25', '-', '3', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 9, 10, 0, 0, 0, 3, 4, 4, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 9, 10, 0, 0, 0, 3, 4, 4, 0]"
1180,"['Để', 'đảm', 'bảo', 'an', 'toàn', 'công', 'tác', 'phòng', 'chống', 'dịch', ',', 'Sở', 'Y', 'tế', 'Hải', 'Phòng', 'tiếp', 'tục', 'lấy', 'mẫu', 'xét', 'nghiệm', 'sàng', 'lọc', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1181,"['Bệnh', 'nhân', '157', 'là', 'nữ', ',', 'quốc', 'tịch', 'Anh', ',', '31', 'tuổi', ',', 'giáo', 'viên', ',', 'ngụ', 'tại', 'đường', 'Tôn', 'Đản', ',', 'phường', '13', ',', 'quận', '4', ',', 'TP.HCM.']","[0, 0, 15, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 7, 8, 0, 0, 0, 9, 10, 10, 0, 9, 10, 0, 9, 10, 0, 9]","[0, 0, 15, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 7, 8, 0, 0, 0, 9, 10, 10, 0, 9, 10, 0, 9, 10, 0, 9]"
1182,"['Trên', '7.200', 'mẫu', 'bệnh', 'phẩm', 'lấy', 'từ', 'nhân', 'viên', ',', 'bệnh', 'nhân', ',', 'người', 'nhà', 'bệnh', 'nhân', 'bệnh', 'viện', 'Bạch', 'Mai', ',', 'đến', 'sáng', '30/3', 'có', '6.650', 'mẫu', 'kết', 'quả', 'xét', 'nghiệm', 'âm', 'tính', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1183,"['Ngày', '18/6', 'xét', 'nghiệm', 'lần', 'hai', ',', 'kết', 'quả', '7', 'mẫu', 'dương', 'tính', 'với', 'nCoV', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1184,"['Hai', 'bệnh', 'nhân', 'nam', ',', 'đều', 'từ', 'Kuwait', 'về', 'nước', 'ngày', '16/6', '.']","[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 0]"
1185,"['Hầu', 'hết', 'bệnh', 'nhân', 'nói', 'trên', 'sáng', 'nay', 'tình', 'trạng', 'tỉnh', 'táo', ',', 'tiếp', 'xúc', 'tốt', ',', 'không', 'sốt', 'hay', 'đau', 'họng', 'hoặc', 'khó', 'thở', ',', 'ngoài', '4', 'người', 'mắc', 'bệnh', 'lý', 'nền', 'suy', 'thận', 'mạn', 'tính', 'đang', 'mệt', 'mỏi', ',', 'ngứa', 'da', 'toàn', 'thân', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 0, 17, 18, 0, 17, 18, 18, 18, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 0, 17, 18, 0, 17, 18, 18, 18, 0]"
1186,"['Dự', 'kiến', 'trong', 'hôm', 'nay', '9', '-', '4', ',', 'Bệnh', 'viện', 'điều', 'trị', 'COVID', '-', '19', 'Cần', 'Giờ', 'công', 'bố', '2', 'bệnh', 'nhân', 'được', 'điều', 'trị', 'khỏi', 'là', 'bệnh', 'nhân', '203', 'và', 'bệnh', 'nhân', '234', ',', 'đều', 'được', 'phát', 'hiện', 'bệnh', 'sau', 'khi', 'từ', 'nước', 'ngoài', 'về', '.']","[0, 0, 0, 0, 0, 3, 4, 4, 0, 13, 14, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 3, 4, 4, 0, 13, 14, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1187,"['""', 'Bệnh', 'nhân', '92', '""', 'tái', 'dương', 'tính', 'nCoV', 'sau', '15', 'ngày', 'xuất', 'viện', 'tại', 'Bệnh', 'viện', 'Dã', 'chiến', 'Củ', 'Chi', ',', 'là', 'ca', 'thứ', '4', 'tại', 'TP', 'HCM', 'và', '12', 'ở', 'Việt', 'Nam', 'dương', 'tính', 'trở', 'lại', '.']","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0]","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0]"
1188,"['""', 'Bệnh', 'nhân', '137', '""', 'khi', 'được', 'tuyên', 'bố', 'khỏi', 'bệnh', 'ngày', '7/4', '.']","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
1189,"['Bệnh', 'nhân', '74', 'và', 'người', 'nhà', 'cảm', 'ơn', 'các', 'y', ',', 'bác', 'sĩ', 'Bệnh', 'viện', 'Đa', 'khoa', 'tỉnh', 'Bắc', 'Ninh', '.']","[0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 0]","[0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 0]"
1190,"['Sau', 'khi', 'nhập', 'cảnh', ',', 'bệnh', 'nhân', 'đã', 'được', 'Trung', 'tâm', 'Kiểm', 'soát', 'bệnh', 'tật', 'tỉnh', 'Hà', 'Tĩnh', 'đưa', 'về', 'khu', 'cách', 'ly', 'của', 'tỉnh', 'và', 'lấy', 'mẫu', 'làm', 'xét', 'nghiệm', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1191,"['Bệnh', 'viện', 'Bệnh', 'nhiệt', 'đới', 'TP.', 'HCM', 'xét', 'nghiệm', 'dương', 'tính', 'vào', 'khuya', '19', '-', '3', ',', 'lấy', 'mẫu', 'bệnh', 'phẩm', 'chuyển', 'Viện', 'Pasteur', 'TP.', 'HCM', 'cho', 'kết', 'quả', 'xác', 'định', 'dương', 'tính', 'với', 'SARS', '-', 'CoV', '-', '2', 'ngày', '21', '-', '3', '.']","[13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]","[13, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 13, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]"
1192,"['Tình', 'trạng', 'suy', 'hô', 'hấp', 'ở', 'bệnh', 'nhân', 'nữ', '64', 'tuổi', 'diễn', 'tiến', 'nhanh', ',', 'khiến', 'các', 'bác', 'sĩ', 'phải', 'chỉ', 'định', 'can', 'thiệp', 'bằng', 'hệ', 'thống', 'tuần', 'hoàn', 'ngoài', 'cơ', 'thể', '.']","[0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 17, 18, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1193,"['Bệnh', 'viện', 'đã', 'chuẩn', 'bị', 'sẵn', 'sàng', 'khu', 'cách', 'ly', 'dự', 'trù', 'thêm', '27', 'giường', ',', 'nâng', 'tổng', 'số', 'lên', '47', 'giường', 'điều', 'trị', '(', '7', 'giường', 'có', 'bệnh', 'nhân', 'thở', 'máy', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1194,"['Chủ', 'tịch', 'UBND', 'TP', 'Hà', 'Nội', 'nêu', 'trường', 'hợp', 'bộ', 'trưởng', 'Bộ', 'Kế', 'hoạch', 'và', 'đầu', 'tư', 'Nguyễn', 'Chí', 'Dũng', ',', 'ngồi', 'ghế', '1A', 'trên', 'chuyến', 'bay', 'từ', 'Anh', 'về', ',', 'thuộc', 'diện', 'tiếp', 'xúc', 'xa', 'với', 'bệnh', 'nhân', 'N.H.N', ',', 'đã', 'có', 'kết', 'quả', 'xét', 'nghiệm', 'âm', 'tính', ',', 'tuy', 'nhiên', 'vẫn', 'áp', 'dụng', 'biện', 'pháp', 'cách', 'ly', '14', 'ngày', 'tại', 'nhà', 'riêng', '.']","[0, 0, 13, 14, 14, 14, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 13, 14, 14, 14, 0, 0, 0, 0, 0, 13, 14, 14, 14, 14, 14, 11, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1195,"['Tại', 'khu', 'phố', 'Trúc', 'Bạch', ',', 'nhân', 'viên', 'y', 'tế', 'giám', 'sát', 'sức', 'khoẻ', 'tất', 'cả', 'người', 'dân', 'trong', 'khu', 'vực', 'mỗi', 'ngày', '2', 'lần', ',', 'nếu', 'ai', 'ho', 'sốt', 'thì', 'chuyển', 'thành', 'ca', 'nghi', 'ngờ', 'nhiễm', 'virus', 'và', 'đưa', 'vào', 'viện', 'cách', 'ly', '.']","[0, 9, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 9, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1196,"['Lúc', 'này', 'có', '3', 'người', 'nhà', 'ở', 'Quảng', 'Nam', 'ra', 'thăm', '…', 'Trao', 'đổi', 'với', 'phóng', 'viên', 'tối', '26', '-', '7', ',', 'Trung', 'tâm', 'Kiểm', 'soát', 'bệnh', 'tật', 'TP.', 'HCM', 'cho', 'biết', 'mới', 'nhận', 'được', 'thông', 'tin', 'ca', 'bệnh', '420', 'từng', 'đến', 'TP.', 'HCM', 'và', 'hiện', 'đang', 'điều', 'tra', 'về', 'ca', 'bệnh', 'này', '.']","[0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1197,"['Hiện', 'bệnh', 'nhân', 'điều', 'trị', 'tại', 'Bệnh', 'viện', 'Bệnh', 'Nhiệt', 'đới', 'TP', 'HCM', '.']","[0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 0]","[0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 10, 0]"
1198,"['Ngày', '27', '-', '7', ',', 'bệnh', 'nhân', 'được', 'cách', 'ly', ',', 'xét', 'nghiệm', 'âm', 'tính', 'với', 'SARS', '-', 'CoV', '-', '2', '.']","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1199,"['Đến', 'ngày', '28', '-', '7', ',', 'bệnh', 'nhân', 'cùng', 'chồng', 'tự', 'khai', 'báo', 'y', 'tế', 'và', 'được', 'đưa', 'vào', 'khu', 'cách', 'ly', 'tập', 'trung', 'của', 'quận', 'Thủ', 'Đức', ',', 'lấy', 'mẫu', 'xét', 'nghiệm', '.']","[0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 0, 0, 0, 0, 0, 0]","[0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 0, 0, 0, 0, 0, 0]"
1200,"['Hiện', 'bệnh', 'nhân', 'này', 'đã', 'được', 'đưa', 'đến', 'theo', 'dõi', ',', 'điều', 'trị', 'tại', 'Bệnh', 'viện', 'dã', 'chiến', 'Củ', 'Chi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 10, 10, 10, 10, 0]"
