,words,ner_c,ner_f
251,"['δ47', '.', 'Αιδον', 'θανάσιμος', 'οἰχήτωρ', 'οεἰ', 'l', ""'"", 'équivalent', 'de', 'Ἅιδον', 'φθίμενος', 'οἰκήτωρ', '(', 'Trachin', ',', '4464', ')', '.', 'Pour', 'ce', 'genre', 'particalier', 'd', ""'"", 'apposition', ',', 'voy', '.', 'Ëleclre', ',', '44', ',', 'note', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 0, 0, 0]"
252,"['615', '-', '819', '.', 'Τίς', 'δήι᾽', 'ἐμοί', '.', '.', '.', '.', 'τί', ':', 'πλοῦτος', '.', 'Une', 'paraphrase', 'est', 'ici', 'nécessaire', ':', '«', 'Si', 'je', 'te', 'perdais', ',', 'par', 'quoi', 'pourrais', '-', 'je', 'désormais', 'te', 'remplucer', '?', 'où', 'retrouver', 'ma', 'patrie', ',', 'le', 'patrimoine', 'de', 'ma', 'famille', '?', '»']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,"['—', '’', 'Ev', 'oof', '.', 'Schneidewin', ':', '«', 'Cf', '.', 'OEd', '.', 'Roi', ',', '814', ':', '’', 'Ev', 'σοὶ', 'γὰρ', 'ἐσμέν', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 4, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 17, 18, 18, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
254,"['ΟΕ', '.', '(', '.', '(', 'οί', ',', '347', ':', 'Ἔν', 'ὕμμι', 'κείμεθα', '.']","[3, 4, 4, 4, 4, 4, 0, 5, 0, 0, 0, 0, 0]","[17, 18, 18, 18, 18, 18, 0, 5, 0, 0, 0, 0, 0]"
255,"['Euripide', ',', 'Alceste', ',', '378', ':', 'Ἐν', 'σοὶ', 'd', '’', 'écputv', 'xai', 'Chv', 'xai', 'uñ', ':', 'expressions', 'à', 'peu', 'près', 'analogues', 'à', 'οοἰϊο', '-', 'οἰ', ':', 'Σοῦ', 'γὰρ', 'étnorhuedx', '(', 'Euripide', ',', 'Sæppl', '.', '735', ')', '.']","[1, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 5, 0, 0]","[1, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 18, 5, 0, 0]"
256,"['Cr', '.', 'encore', ""'"", 'Lysias', ',', 'xxvi', ',', '9', ':', 'Ἔν', 'τῷ', 'ἕκαστον', 'δικαίως', 'ἄρχειν', '“', 'ἡ', 'πολιτεία', 'σῴζεται', '.', '»']","[0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 2, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
257,"['Ἐν', 'σοὶ', 'πᾶσ᾽', 'ἔγωγε', 'σῴζομαι', ',', 'πιοη', 'seul', 'salut', ',', 'toute', 'ma', 'vie', 'est', 'en', 'toi', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,"['Au', 'sujet', 'de', 'xäca', ',', 'voy', '.', 'la', 'note', 'sur', 'le', 'vers', '276', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0]"
259,"['-', 'Zptouar', ',', 'je', 'subsiste', ':', 'ici', 'comme', 'dans', 'Platon', ',', 'Phédor', ',', '87', 'Β', ':', 'Τὸ', 'δὲ', 'πολυχρονιώτερον', 'οὐ', 'δοχεῖ', 'σοι', 'ἀνχγχαῖον', 'εἶναι', 'ἔτι', 'σῴζεσθαι', 'ἐν', 'τούτῳ', 'τῷ', 'χρόνῳ', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
260,"['620', '.', 'Ἴσχε', 'χἀυοῦ', 'μνῆστιν', '.', 'Οἵ', ',', '308', ',', 'note', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]"
261,"['621', '.', 'Ei', 'avec', 'le', 'subjonctif', 'comme', 'Antig', '.', '710', ';', 'OEd', '.', 'Roi', ',', '498', ',', '874', ';', 'OEd', '.', 'Col', ',', '509', ',', '4443', '.', 'Οἵ', '.', 'la', 'note', 'étendue', 'et', 'instruetive', 'de', 'Matthiæ', ',', 'page', '1080', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 3, 4, 4, 0, 5, 0, 5, 0, 3, 4, 4, 4, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 17, 18, 18, 0, 5, 0, 5, 0, 17, 18, 18, 18, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0]"
262,"['522', '.', 'Xæpiç', 'désigne', 'ici', 'le', 'bon', 'office', ',', 'et', 'ydouwv', ',', 'la', 'reconnaissance', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,"['Ainsi', 'exprimée', ',', 'la', 'maxime', 'a', 'une', 'évidence', 'apparente', 'qu', ""'"", 'on', 'lui', 'fait', 'perdre', ',', 'dès', 'qu', '’', 'on', 'esssye', 'de', 'la', 'traduire.', '524', ',', 'Allusion', 'aux', 'deruières', 'paroles', 'd', '’', 'Ajax', '(', 'vers', '480', '.', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 6, 0, 0]"
264,"['627', '.', 'Kai', 'xépza', '.', 'Cf', '.', 'OE', ':', 'l', '.', 'Col', '.', 'G5', ',', '301', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 5, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 18, 18, 5, 0, 5, 0]"
265,"['631', '.', 'Καὶ', 'μήν', '.', '.', '.', '.', 'γε', '.', 'Οἵ', ',', '689', ';', 'Élect', '.', '1065', ',', '1188', ';', 'OEd', '.', 'Roi', ',', '290', ',', '343', ',', '836', ',', '987', ',', '1004', ',', '4066', ';', 'OEd', '.', 'Col', '.', '396', ';', 'Aatig', '.', '221', ';', 'Philoctète', ',', '660', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 4, 5, 0, 5, 0, 3, 4, 4, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 3, 4, 4, 4, 5, 0, 3, 4, 5, 0, 3, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 18, 5, 0, 5, 0, 17, 18, 18, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 17, 18, 18, 18, 5, 0, 17, 18, 5, 0, 17, 0, 5, 0]"
266,"['Cette', 'locution', ',', 'un', 'peu', 'plus', 'furte', 'que', 'xal', 'uñv', '(', 'voy', '.', 'Ellendt', ',', 'l', ',', 'page', '885', ')', ',', 'est', 'usitée', 'notamment', 'dans', 'les', 'réponses', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,"['—', 'Φόδοισι', '.', 'Cf', '.', 'pour', 'l', '’', 'emploi', 'du', 'pluriel', ',', 'QEd', '.', 'Roi', ',', '485', ':', '""Apyeiv', 'ἐλέσθαι', 'ξὺν', 'φόδοισι', 'μᾶλλον', 'ñ', 'ἢ', 'ἄτρεστον', 'εὐδοντ᾽', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
268,"['δ35', '.', 'Ἐν', 'τοῖσδε', 'τοῖς', 'xaxoïow', '.', 'Wunder', ':', '«', 'De', 'eo', 'loquitar', 'tempore', ',', 'quo', 'in', '-', '«', 'sania', 'fuit', 'correptus', '.', '»']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
269,"['633', '.', 'l', ""'"", 'é', '.', 'Cette', 'particule', ',', 'très', 'usitée', 'dans', 'les', 'réponses', '[', 'Ellendt', ',', 'I', ',', 'page', '347', ']', ',', 'peut', 'souvent', 'se', 'traduire', 'en', 'français', 'par', 'oui', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
270,"['Elle', 'sert', 'à', 'attirer', 'l', '’', 'attention', 'sur', 'le', 'mot', 'qu', '’', 'elle', 'suit', 'immédiatement', 'ou', 'quelquefois', ',', 'comme', 'ici', 'par', 'cxemple', ',', 'sur', 'la', 'phrase', 'tout', 'entière', ':', 'et', 'de', 'là', 'procède', 'la', 'double', 'acception,', 'tantôt', 'restrictive', '(', 'usiwarç', ')', ',', 'tantôt', 'emphatique', '(', 'ἔμφασις', ')', ',', 'que', 'lui', 'attribunient', 'déja', 'les', 'grammairiens', 'de', 'l', '’', 'antiquité', '.', 'Cf', ',', 'le', 'vers', 'suivant', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
271,"['634', '.', 'HIpétov', 'est', 'construit', 'ici', 'avec', 'le', 'génitif', ',', 'comme', 'synonyme', 'ἐς', 'ἄξιον', '.', '(', 'Οἱ', '.', 'Platon', ',', 'Ménexène', ',', 'page', '239', ':', 'xpEXÉVTEC', 'τῶν', 'πραξάντων', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 6, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 5, 6, 0, 0, 0, 0, 0]"
272,"['-', '-', '-', 'Γέ', 'τ᾽', 'ἄν', '.', 'Ellendt', ',', 'I', ',', 'page', '347', ':', '«', 'Utroque', 'opus', '(', 'yé', 'et', '<oi', ')', ',', '«', 'yé', 'ut', 'extollendo', ',', 'tot', 'copulando', 'serviat', '«', 'tamen', 'sigaificans', '.', 'Cf', '.', 'Ph', '-', 'loce', '.', '823', ';', 'QEd', '.', ',', '«', 'Col', '.', '4324', ';', 'Antig', '.', '1066', '.', '»']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 5, 0, 3, 4, 4, 4, 4, 4, 5, 0, 3, 4, 5, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 15, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 18, 18, 5, 0, 17, 18, 18, 18, 18, 18, 5, 0, 17, 18, 5, 0, 0]"
273,"['δ35', '.', 'Ἀλλ᾽', 'οὖν', '.', 'Οἵ', ',', 'Antig', '.', '84', ';', 'Philoct', '.', '1305', ';', 'Élect', '.', '233', ',', '4035', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 3, 4, 5, 0, 3, 4, 5, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 17, 18, 5, 0, 17, 18, 5, 0, 5, 0]"
274,"['—', '’', 'Eyd', '’', '’qûλαξα', 'τοῦτό', 'γ᾽', 'ἀρχέτχι', ',', 'j', ""'"", 'ai', 'veillé', 'à', 'écarter', ',', 'à', 'empêcher', 'ce', 'malheur', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
275,"['536', '.', '’', 'Exgves', '’', 'lpyov', '.', 'Sur', 'cette', 'accep', '-']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
276,"['τῶν', 'μιχρῶν', 'φυτῶν', 'ἐχρήσατο', ',', 'ἅ', 'τινὰ', 'οὐ»δὲν', 'σφοδρὸν', 'δύναται', 'ὑποφέρειν', ',', 'οὐ', 'καύσωνα,', 'οὐχ', 'ἄνεμον', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
277,"['559', '.', 'Xappovñv', '.', 'L', ""'"", '’', 'apposition', 'tombe', 'moins', 'sur', 'véav', 'Guyñv', 'que', 'sur', 'le', 'membre', 'de', 'phrase', 'tout', 'entier', ',', 'véav', 'Yvyàv', 'étéMev', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
278,"['Voy', ',', 'Matthiæ', ',', 'page', '833', '.']","[0, 0, 1, 0, 5, 6, 0]","[0, 0, 1, 0, 5, 6, 0]"
279,"['660', ',', 'Οὗὕὗτοι', '.', '.', '.', '.', 'μή', '.', 'Υογ', '.', '76', ',', 'ποῖα', ',']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]"
280,"['562', '-', '663', '.', 'Τοῖον', '.', '.', '.', '.', 'τροφῆς', '.', '[', 'κι', 'ουπεῖσυοtion', 'la', 'plus', 'simple', 'paraît', 'être', ':', 'Toioy', 'πυλωρὸν', 'λείψω', 'ἀμφὶ', 'σοὶ', 'Τεῦχρον', 'φύλαχα', 'tpogñc', ';', 'ce', 'qui', 'revient', 'à', 'dire', ':', '«', 'Telle', 'est', 'la', 'vigilance', 'de', 'Teucer', 'que', 'je', 'laisserai', 'auprès', '(', 'littéralement', ',', 'autour', ')', 'de', 'toi', ',', 'pour', 'veiller', 'sur', 'ta', 'jeunesse', '(', 'littéralement', ',', 'ton', 'éducation', ',', 'ou', 'le', 'temps', 'de', 'ton', 'éducation', ')', '.', '»']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
281,"['—', '""Aoxvov', 'luxa', ',', 'xel', '.', '""Euxa', 'est', 'étroiteiment', 'lié', 'à', '&oxvoy', ',', 'et', 'sert', 'd', '’', 'antécédent', 'à', 'xél', '.', '""Euna', 'xel', ',', 'tamen', 'etsi', ',', 'équivaut', 'à', 'lunaçxaixep', 'du', 'vers', '422', '(', 'Voir', 'la', 'note', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0]"
282,"['564', '.', 'Olyvet', 'a', 'ici', 'le', 'sens', 'de', 'olystat', ',', 'lequel', 'est', 'ordinairement', 'celui', 'd', '’', 'un', 'parfait', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
283,"['—', 'Oñpav', 'Eyov', '.', 'Cf', '.', 'Phil', '.', '840', ':', 'Θήραν', 'τήνδ᾽', 'ἁλίως', 'ἔχομεν', ',', 'et', 'plus', 'haut', ',', '203', ',', 'note', ',']","[0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]"
284,"['566', ',', 'Ὑμῖν', 'τε', '.', '.', '.', '.', 'yapiv', '.', '«', 'Mando', ',', 'in«quit,', 'gratiam', 'hanc', 'vobis', ',', 'i', '.', 'e', '.', 'in', 'hoc', '«', 'mihi', 'vos', 'gratificari', 'cupio', '.', '»', '[', 'Camerarius', 'cité', 'par', 'Bothe', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 15, 0, 0]"
285,"['Le', 'service', 'qu', '’', 'Ajax', 'desmande', 'ici', 'au', 'chœur', ',', 'c', ""'"", 'est', 'de', 'veiller', 'lui', '-', 'même', 'sur', 'Eurysacès', ',', 'aussi', 'bien', 'que', 'Teucer.', 'La', 'répétition', 'de', 'té', 'montre', 'que', 'ce', 'vers', 'et', 'le', 'suivant', 'expriment', 'deux', 'idées', 'distinctes', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
286,"['δ69', '.', 'Δείξει', '.', 'ΟΙ', '.', 'Phitoce', '.', '492', ':', 'Πατρί', 'μ᾽', 'ὡς', 'δείξῃς', 'çièe', '.', '[', 'Wunder', '.', ']']","[0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
287,"['—', '’', 'EprÉoia', 'λέγω', ',', 'je', 'veux', 'dire', 'à', 'Éribée', '(', 'ma', 'mère', ',', 'et', 'non', 'à', 'Hésione', ',', 'mère', 'de', 'Teucer', ',', 'ou', 'à', 'Tecmesse,', 'mère', 'd', '’', 'Eurysacès', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 19, 0, 0, 0, 19, 0, 0, 0, 19, 0, 0]"
288,"['’', 'EpiGorav', 'serait', 'plus', 'conforme', 'à', 'l', '’', 'usage', '(', 'voy', '.', 'Philoct', '.', '4264', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 5, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 5, 0, 0]"
289,"['On', 'lit', 'cependant', 'dans', 'un', 'fragment', 'd', '’', 'Eschyle', '(', 'fr', '.', '469', ')', ':', 'Ἀλλ᾽', 'Ἀντιχλείας', 'ἄσσον', 'ἦλθε', 'Σίσνφος', ',', 'ἢ', 'τῆς', 'σῆς', 'λέγω', 'τοι', 'μητρὸς', ',', 'À', 'o', '’', 'éysivaro', '.', '[', 'Schneidewin', '.', '|']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
290,"['572', '.', 'Mire', 'dépend', 'de', '6ws', '(', 'vers', '667', ')', '.', 'Par', 'la', 's', '’', 'explique', 'l', '’', 'indicatif', 'Oñgouar', '(', 'vers', '573', ')', ':']","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0]"
291,"['574', '.', 'Αὐτό', ',', 'le', ',', 'lui', ':', 'à', 'savoir', 'ÉTTaGoroY', '&ppmxtoy', 'cdxos', '(', '676', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
292,"['—', '᾿Επώνυμον', '.', '«', 'Cognominem', 'tibi', ',', 'id', 'est', 'hoc', 'loco', ':', 'De', 'quo', '«', 'ἐπ', 'nomen', 'accepisti', 'clipeum', '.', '»', '[', 'Wunder', '.', ']']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]"
293,"['576', '.', 'Ilépraxoç', '.', '«', 'In', 'medio', 'clipeo', 'in«teriore', '(', 'v', '.', 'Schol', '.', 'ad', 'Euripid', '.', 'Phænic', '.', '«', '4434', ')', 'erat', 'fibula', 'latior', ',', 'per', 'quam', 'bra«chium', 'sinistram', 'transmittebatur', ',', 'ut', 'regere', '«', 'eum', 'seque', 'tueri', 'possent', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17, 18, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
294,"['Appellabant', '«', 'etiam', '5yavoy', '.']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
