,words,ner_c,ner_f
427,"['By', 'the', 'same', 'token', ',', 'the', 'thrust', 'coefficient', 'CT', 'can', 'be', 'found', 'beginning', 'from', 'the', 'definition', 'of', 'thrust', 'coefficient', 'in', 'the', 'equation', '2.5.3', 'as', 'following', ';', 'CT', '=', '∫', 'λ', '2', 'λ', 'λr', 'd', 'λr', 'h', '4', 'λ', 'sin', '2ϕ', '(', 'cos', 'ϕ', '-', 'λr', 'sin', 'ϕ', ')', '(', 'sin', 'ϕ', '+', 'λr', 'cos', 'ϕ', ')', '\uf8ee', '1', '+', '(', 'CD', 'CL', ')', 'tan', 'ϕ', '\uf8f9', '...', '\uf8f0', '\uf8fb', '(', '3.4.15', ')', '3.6', 'VORTEX', 'THEORY', 'In', 'addition', 'to', 'BEM', 'theory', 'which', 'will', 'be', 'used', 'for', 'rotor', 'performance', 'analysis', 'and', 'blade', 'design', 'of', 'HAWT', 'in', 'this', 'thesis', ';', 'vortex', 'theory', 'is', 'an', 'alternative', 'theory', 'which', 'provides', 'a', 'method', 'of', 'analyzing', 'the', 'rotor', 'performance', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
428,"['Even', 'though', 'vortex', 'theory', 'is', 'not', 'the', 'scope', 'of', 'this', 'thesis', 'there', 'is', 'a', 'necessity', 'of', 'discussing', 'of', 'this', 'theory', 'briefly', 'without', 'going', 'into', 'its', 'detail', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
429,"['Because', 'the', 'vortex', 'theory', 'explains', 'the', 'origin', 'of', 'axial', 'and', 'angular', 'induction', 'factors', 'which', 'have', 'been', 'already', 'introduced', 'in', 'both', 'general', 'momentum', 'theory', 'and', 'blade', 'element', 'theory', 'without', 'giving', 'any', 'physical', 'meaning', 'about', 'their', 'existence', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'n', 'B-T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
430,"['The', 'vortex', 'theory', 'depends', 'fundamentally', 'on', 'the', 'conception', 'that', 'the', 'lift', 'of', 'an', 'airfoil', 'section', 'is', 'associated', 'with', 'a', 'circulation', 'of', 'the', 'flow', 'around', 'its', 'contour', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
431,"['According', 'to', 'modern', 'airfoil', 'theory', 'the', 'lift', 'L', 'per', 'unit', 'length', 'of', 'an', 'airfoil', 'section', 'in', 'two-dimensional', 'motion', 'is', 'related', 'to', 'the', 'circulation', 'Γ', 'around', 'its', 'contour', 'by', 'the', 'following', 'equation', ';', '54', 'L', '=', 'ρU', 'Γ', '(', '3.5.1', ')', 'Applying', 'this', 'concept', 'of', 'airfoil', 'theory', 'to', 'the', 'problem', 'of', 'the', 'rotor', 'blades', ',', 'it', 'is', 'evident', 'that', 'there', 'must', 'be', 'circulation', 'of', 'the', 'flow', 'around', 'the', 'blades', 'of', 'the', 'rotor', 'in', 'order', 'to', 'produce', 'the', 'aerodynamic', 'force', 'experienced', 'by', 'the', 'blades', '.']","['n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n']"
432,"['In', 'general', 'the', 'circulation', 'Γ', 'around', 'the', 'blade', 'element', 'will', 'vary', 'along', 'the', 'blade', ',', 'but', 'to', 'explain', 'the', 'mode', 'of', 'action', 'of', 'the', 'blades', 'it', 'is', 'simpler', 'to', 'assume', 'as', 'a', 'first', 'step', 'that', 'the', 'circulation', 'is', 'constant', 'along', 'the', 'whole', 'blade', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
433,"['The', 'existence', 'of', 'this', 'circulation', 'can', 'be', 'expressed', 'also', 'by', 'the', 'statement', 'that', 'there', 'is', 'a', 'vortex', 'line', 'of', 'strength', 'Γ', ',', 'bound', 'to', 'the', 'blade', 'and', 'running', 'along', 'it', 'from', 'root', 'to', 'tip', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n']"
434,"['But', 'a', 'vortex', 'line', 'can', 'not', 'begin', 'or', 'end', 'abruptly', ';', 'unless', 'it', 'forms', 'a', 'closed', 'curve', 'in', 'the', 'body', ',', 'it', 'must', 'be', 'continued', 'as', 'a', 'free', 'vortex', 'line', 'in', 'the', 'fluid', 'and', 'in', 'this', 'latter', 'form', 'it', 'follows', 'the', 'general', 'motion', 'of', 'the', 'fluid', 'as', 'a', 'trailing', 'vortex', 'behind', 'the', 'body', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n']"
435,"['Thus', 'the', 'bound', 'vortex', 'must', 'be', 'continued', 'by', 'two', 'free', 'vortices', 'in', 'the', 'fluid', ',', 'one', 'springing', 'from', 'the', 'root', 'of', 'the', 'blade', 'and', 'the', 'other', 'from', 'its', 'tip', '.']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
436,"['As', 'shown', 'in', 'Figure', '3.9', 'the', 'free', 'vortex', 'springing', 'from', 'the', 'roots', 'of', 'propeller', 'blades', 'will', 'be', 'straight', 'line', 'along', 'the', 'axis', 'of', 'the', 'propeller', 'and', 'its', 'strength', 'will', 'be', 'BΓ', 'for', 'a', 'propeller', 'with', 'B', 'blades', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
437,"['The', 'tip', 'vortices', ',', 'each', 'of', 'strength', 'Γ', ',', 'will', 'be', 'of', 'helical', 'shape', 'and', 'will', 'be', 'tracing', 'out', 'the', 'paths', 'described', 'by', 'the', 'tips', 'of', 'the', 'propeller', 'blades', '.']","['n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n']"
438,"['Figure', '3.9', 'Tip', 'and', 'root', 'vortices', '55', 'Up', 'to', 'this', 'point', 'the', 'vortex', 'system', 'of', 'a', 'rotor', 'or', 'propeller', 'has', 'been', 'based', 'for', 'simplicity', 'on', 'the', 'assumption', 'that', 'the', 'circulation', 'along', 'the', 'blade', 'is', 'constant', '.']","['n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']","['n', 'n', 'B-T', 'n', 'B-T', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n']"
439,"['More', 'generally', ',', 'however', ',', 'the', 'strength', 'of', 'the', 'circulation', 'will', 'vary', 'along', 'the', 'blade', 'and', 'indeed', 'the', 'condition', 'of', 'constant', 'circulation', 'along', 'the', 'whole', 'blade', 'is', 'physically', 'impossible', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n']"
440,"['Because', 'the', 'pressure', 'difference', 'between', 'the', 'top', 'and', 'bottom', 'surface', 'of', 'the', 'blade', 'causes', 'flow', 'and', 'pressure', 'equalization', 'near', 'the', 'blade', 'tips', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
441,"['For', 'an', 'illustration', 'the', 'actual', 'variation', 'of', 'the', 'circulation', 'along', 'the', 'blade', 'is', 'given', 'in', 'Figure', '3.10', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n']"
442,"['Due', 'to', 'the', 'variation', 'of', 'the', 'circulation', 'along', 'the', 'blade', ',', 'trailing', 'vortices', 'will', 'arise', ',', 'not', 'only', 'at', 'the', 'root', 'and', 'tip', 'of', 'the', 'blade', ',', 'but', 'from', 'every', 'point', 'of', 'its', 'trailing', 'edge', ',', 'forming', 'a', 'continual', 'screwlike', 'vortex', 'sheet', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n']"
443,"['Figure', '3.10', 'Variation', 'of', 'bound', 'circulation', 'along', 'blade', 'length', 'If', 'δΓ', 'is', 'the', 'increase', 'of', 'circulation', 'between', 'the', 'points', 'r', 'and', '(', 'r', '+', 'δ', 'r', ')', 'of', 'the', 'blade', ',', 'then', 'the', 'strength', 'of', 'the', 'helical', 'vortex', 'springing', 'from', 'this', 'element', 'will', 'be', '-δΓ', '.']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
444,"['The', 'vortex', 'line', 'springing', 'from', 'one', 'blade', 'form', 'a', 'vortex', 'sheet', 'in', 'the', 'form', 'of', 'a', 'screw', 'surface', 'and', 'there', 'will', 'be', 'one', 'such', 'surface', 'for', 'each', 'blade', '.']","['n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n']"
445,"['The', 'slipstream', 'of', 'the', 'rotor', 'consists', 'of', 'these', 'vortex', 'sheets', 'and', 'of', 'the', 'fluid', 'contained', 'between', 'them', '.']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']","['n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n']"
446,"['Referring', 'to', 'the', 'Figure', '3.5', ',', 'let', 'r', 'be', 'the', 'radial', 'distance', 'of', 'any', 'annular', 'element', 'of', 'the', 'rotor', 'plane', ',', 'and', 'let', 'u', 'and', 'v', 'be', 'respectively', 'the', 'inflow', '(', 'the', 'flow', 'immediately', 'in', 'front', 'of', 'the', 'rotor', 'plane', ')', 'axial', 'and', 'radial', 'components', 'of', 'the', 'fluid', 'velocity', '.']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'B-T', 'n', 'B-T', 'n', 'n', 'n', 'n', 'B-T', 'n']"
447,"['Let', 'pu', 'be', 'the', 'inflow', 'pressure', 'and', 'let', 'p', '&apos;', 'be', 'the', 'decrease', 'of', 'outflow', '(', 'the', 'flow', 'immediately', 'behind', 'the', 'rotor', 'plane', ')', 'pressure', 'associated', 'with', 'an', 'angular', 'velocity', 'w', '.', 'In', 'the', 'final', 'wake', 'let', 'pw', 'be', 'the', 'pressure', ',', 'uw', 'be', 'the', 'axial', 'velocity', 'and', 'ww', 'be', 'the', 'angular', 'velocity', 'at', 'a', 'radial', 'distance', 'rw', 'from', 'the', 'axis', 'of', 'the', 'slipstream', '.']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']","['n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'n', 'B-T', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'n', 'B-T', 'T', 'n', 'n', 'B-T', 'T', 'n', 'n', 'n', 'B-T', 'n', 'n', 'B-T', 'n']"
